"text","score"
"@MikeBates @realDonaldTrump @nytimes Hahahaha. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @Travelmimi222: Fantastic! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
@realDonaldTrump 
#PresidentTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> 
#ArrestSoros
#BoycottCelebrityCruises https://t.co/wp8aPJ5lCm",3
"RT @JimmyK_23: @RealAlexJones @infowars we need @RonPaul in @realDonaldTrump cabinet.",0
"@Mikeyyevtuck @AdrianOfCali @SenWarren @SenSanders @realDonaldTrump @HillaryClinton go back to facebook and your fake news lol",-1
"A race all humanity learning to fact check vs. misinformation destroying humanity. @realDonaldTrump is just a start.
https://t.co/l5K1V4JONu",1
"RT @onecrazychief: Contact @realDonaldTrump at work &amp; tell him #NoDAPL sent you.

The Trump Organization
725 Fifth Avenue
New York, NY 1002…",2
"RT @onecrazychief: Contact @realDonaldTrump at work &amp; tell him #NoDAPL sent you.

The Trump Organization
725 Fifth Avenue
New York, NY 1002…",2
"@FoxNews just called @realDonaldTrump a bully. The real bully is the media and they come as a gang of bullies.",-1
"Contact @realDonaldTrump at work &amp; tell him #NoDAPL sent you.

The Trump Organization
725 Fifth Avenue
New York, NY 10022 

Ph: 212-832-2000",2
"@realDonaldTrump @nytimes OMG Donald, stop complaining about @nytimes and do your job. You know how much bad press Obama got? Never whined.",-1
"@realDonaldTrump  HI Mr. Trump, Tell HRC she might not be prosecuted if she gives the Clinton foundation cash to Disabled Vets. good idea ?",1
"RT @henery8th: CHEER UP, NEXT THEY R GOING AFTER ""ALT LEFT"" LIKE THE 1'S THAT SAY THINGS LIKE KILL @realDonaldTrump, RIGHT TWIT ?? ......RI…",3
"@BretBaier @realDonaldTrump @HowardKurtz no I think he just wanted to eat a nice steak in peace.",3
"@realDonaldTrump Can I ask you a serious question? Why are you a condescending know it all a**hole jerk? Just wondering! #notmypresident",-2
"Fantastic! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
@realDonaldTrump 
#PresidentTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> 
#ArrestSoros
#BoycottCelebrityCruises https://t.co/wp8aPJ5lCm",3
"@thehill Another reason why @realDonaldTrump won.The media's obsession for undermining illegal immigration   &amp;crimi… https://t.co/gMGxaEMpdi",0
"It was a pleasure meeting Gov Chris Christie @ChrisChristie at Universal Orlando last night @realDonaldTrump https://t.co/sKHdy2RuPV",1
"@realDonaldTrump by the way im not go in debt for lousy medicine so renew my health insurance or a big FUCK YOU!",-4
"@realDonaldTrump  Springsteen pre-election: ""Oh yeah, oh yeah, he's going to lose, and he knows he's going to lose.… https://t.co/Hqx1DM08YQ",-1
"@RickLeventhal @Columbia @realDonaldTrump question - who pays for these 'undocumented students' tuition ??",-1
"@FoxNews @realDonaldTrump The Making of A Puppet!  
#DILLUSIONALD",-1
"RT @OTruta: .@realDonaldTrump is the biggest middle finger America has shown the corrupt govt
<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> Congrats Prez Trump <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
Remember you work f…",1
"someday i too hope to be blocked by @realDonaldTrump",1
"@realDonaldTrump https://t.co/uZ5ek71HOO",0
"@realDonaldTrump       And he'll reveal the finalists......after the break.  #StopBannon #amidreamingthisshit",-2
"RT @dawntemarie: @realDonaldTrump
@DanScavino 
@kupajo322
@KellyannePolls
@TheCoffeeHeaven
@TeamTrump https://t.co/9TtVPYV1Un",0
"@RealAlexJones @infowars we need @RonPaul in @realDonaldTrump cabinet.",0
"@FoxNews cut off federal funding immediately @realDonaldTrump",0
".@SenateMajLdr @Gop @Reince @realDonaldTrump Don't Don't  Don't give the snake any chance at a recess appointment to #SCOTUS. None. Zip.",-1
"@seanhannity Of course. Leftists will use emotion, slander &amp; lies to back him into a corner. They're snakes. @realDonaldTrump must resist!",-2
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"@RiggsReport @realDonaldTrump  Is Keene's now decorated like 21?",1
"@realDonaldTrump God bless you sir.",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"RT @Montana0323: @davidiansimpso3 @realDonaldTrump I don't believe she got more votes. If she did, it was because of illegals.",1
"RT @DeanDesign101: @Harlan @Kacy1000 @realDonaldTrump I just love that Trump proved if you never give up, despite ALL opposition, you can W…",2
"Dawn of EU Pentagon: Brussels to build defence agency run by politicians playing soldiers https://t.co/KguIZHLIGJ @realdonaldtrump",1
"@realDonaldTrump no doubt they need to nock it off. One other thing what do u think about line item veto I wish it was permanent",-1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
".@HarveyLevinTMZ vs @realDonaldTrump #WOW https://t.co/R8KgReQYqH",1
"Dawn of EU Pentagon: Brussels to build defence agency run by politicians playing soldiers https://t.co/KguIZHu7Pb @realdonaldtrump",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@mitchellvii I thought I liked Cruz in primaries.Cruz could not have beaten the @HillaryClinton machine.… https://t.co/4YLr7VAbMw",0
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@WSt00984638 @realDonaldTrump I think it's for reassurance. @realDonaldTrump is in way over his head.",0
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@FoxNews @realDonaldTrump We, the USA, can't be on both sides at same time. And then why be on any side. Protect ourselves. Rescue perishing",1
"@realDonaldTrump @Trump_World @oreillyfactor @hannity https://t.co/Bxx5vN0bV0",0
"@realDonaldTrump @nytimes stop tweeting and get to work and stop worrying about what people write about you",0
"@realDonaldTrump @Trump_World @oreillyfactor https://t.co/kZsi1fJb5U",0
"RT @StrongOpinion04: @Patrickesque @realDonaldTrump @nytimes the college students throwing fits over this should save their money for tuiti…",0
"@Bikers4Trump @realDonaldTrump LOL now i feel old, I remember this episode!",0
"@realDonaldTrump @nytimes

You whine more than any adult I've ever met.",-1
"RT @kwmphoto: @realDonaldTrump the media didn't get anything right about your campaign, so why should be believe them about your transition…",1
"@realDonaldTrump it's not ""much different"" it's an archaic concept from your slavery days with little practical relevance today",-3
"@politico @realDonaldTrump    You must be kidding.",0
"@realDonaldTrump you're presidency will be as successful as you're defunct fake university",-1
"@TheHemperor @horseysurprise @realDonaldTrump @nytimes unless you're black, Muslim, #LGBTQ, a woman....",0
"@RealAlexJones @DRUDGE not what I want to hear, how do we get a hole of @realDonaldTrump ? Alex should have warned him of this Friday!",-2
"@Muddshark @EJDionne @realDonaldTrump Yes, and you would too with minimal research: https://t.co/v5K7D3tHxV",0
"RT @1hautegoddess: @realDonaldTrump #notmypresident",0
"@realDonaldTrump @nytimes over a million digital describes- myself included- yeah- they're doing terribly <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #NotMyPresident",-2
"@realDonaldTrump #whineylittlebitch",0
"@realDonaldTrump #tinyhands=tinypenis",0
"@realDonaldTrump Total dumpster fire",0
"@realDonaldTrump I reject the president elect",-1
"@tteegar @LindaSuhler @realDonaldTrump Ok..What is Suddenly up with All these MEDIA Wearing PURPLE???",0
"@realDonaldTrump #notmypresident",0
"@realDonaldTrump @nytimes #notmypresident",0
"@CerebralDiva @Watson7971 @FoxNews @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> I win!!! https://t.co/gNoVQsCN2P",1
"@CerebralDiva @Watson7971 @FoxNews @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/KdpLnMXi4y",0
"@realDonaldTrump We hear you. The corrupt factions of press are exposed and now are only talking to themselves. https://t.co/CftfsFQrAk",-1
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"@CerebralDiva @Watson7971 @FoxNews @realDonaldTrump 2mill lol https://t.co/wLDP25xUg5",0
"@mcuban @AlBoeNEWS @realDonaldTrump  @cahulaan My Cabinet choices Part 1: Chief of Staff Marilyn vos Savant and Chief Strategist Saul Kripke",0
"@princereebus @HouseGOP @realDonaldTrump @SenateGOP says the genius spewing BS on a tweet from @SpeakerRyan <U+270C><U+FE0F><U+FE0F>",-1
"RT @lindaantonO: @SheriffClarke @realDonaldTrump 
I hope you remain part of the Trump administration!  We need your strength and wisdom!  #…",3
"@realDonaldTrump erm, you've had just three small-state presidents so far - Zachary Taylor, Franklin Pierce and Bill Clinton",1
"@BuzzFeedNews show us your birth certificate @realDonaldTrump (sound familiar?)",0
"CHEER UP, NEXT THEY R GOING AFTER ""ALT LEFT"" LIKE THE 1'S THAT SAY THINGS LIKE KILL @realDonaldTrump, RIGHT TWIT ??… https://t.co/XBaRIp6vzr",3
"RT @jpd_1: @realDonaldTrump hopefully with #FNMA and #FMCC. Don't let them be destroyed by the greedy politicians and #TBTF banks.",-1
"@DRUDGE_REPORT @ABC 300 multinationals want it? That says it.  @ClimateDepot was right. @realDonaldTrump cancel the #ParisAgreement!",1
"RT @gillette_jim: @sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"RT @kwmphoto: @realDonaldTrump the media didn't get anything right about your campaign, so why should be believe them about your transition…",1
"@princereebus @HouseGOP @SenateGOP @SpeakerRyan The talking point: @realDonaldTrump will still be inaugurated as your 45th president of USA",0
"RT @leo80475770: @JaniceMontalto @ConstanceQueen8 @PatVPeters @realDonaldTrump 
So true  maybe even enough to build a bridge to hawaii lol",1
"@nacholeber @realDonaldTrump doesn't he have to wait til January when he becomes Perez shouldn't Obama be doing it ?",0
"@NBCNews OMG say it ain't so???  How will we the people ever know if @realDonaldTrump had gravy on his mashed potatoes???",-1
"RE: @realDonaldTrump 

Don't be swayed by Trump. He is a monster, hungry for power and angry at minorities. Oppose… https://t.co/1RiKLbcinT",-1
"RT @CTFleaMarkets: @realDonaldTrump #DNC #Soros  https://t.co/JPOyiP1WEP",0
"@MariaTCardona @GOP @realDonaldTrump 

JUST THINK ABOUT IT !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/7sRDSsB0bc",1
"@realDonaldTrump @nytimes never watch waste time for @CNN, @NBCNews @Newyorktimes and @CBSNews. They are very biased and dishonest!!",-3
"@NancyPelosi when did @realDonaldTrump ""commit to hate and division""? He committed to Americans FIRST #Legal ones of ALL race&amp; nationalities",0
"@juliannagoldman @realDonaldTrump @WhiteHouse @CBSEveningNews Brought to you by the folks that said Hillary is a lock to win.",1
"RT @CTFleaMarkets: @realDonaldTrump #DNC #Soros  https://t.co/JPOyiP1WEP",0
"@realDonaldTrump the media didn't get anything right about your campaign, so why should be believe them about your transition? #teamtrump",1
"@DiamondandSilk @worldgoneweird @realDonaldTrump  <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",0
"RT @CTFleaMarkets: @realDonaldTrump #DNC #Soros  https://t.co/JPOyiP1WEP",0
"@realDonaldTrump Tweet or upload your status presidentially. Otherwise protest will be keep continuing. B softle and nice. Don't be stupid!",-1
"@NYCCouncil @MMViverito When  I tried to get Political Asylum in Suisse &amp; NL, I didn't get that privilege   @realDonaldTrump @BarackObama",1
"@realDonaldTrump    Two months ago, we were concerned with ISIS.   Now we have to worry about Nazi's taking over the WH.   Bannon has to go.",-2
"RT @CTFleaMarkets: @realDonaldTrump #DNC #Soros  https://t.co/JPOyiP1WEP",0
"@realDonaldTrump #DNC #Soros  https://t.co/JPOyiP1WEP",0
"Powerful comparison images on how majority of Americans popular vote relate to Pres. @realDonaldTrump to make campa… https://t.co/JvdP6WlSyA",3
"@MariaTCardona @GOP @realDonaldTrump 

IN CONCLUSION !!!!!!! https://t.co/SfvhBuIoD2",0
"@JaniceMontalto @ConstanceQueen8 @PatVPeters @realDonaldTrump 
So true  maybe even enough to build a bridge to hawaii lol",1
"Confirms Soros is wrong for USA: @zubakskees the top six states @HillaryClinton aired ads in on election day went t… https://t.co/lK2EsncwjD",0
"@nacholeber @realDonaldTrump Um....he did",0
"@TheDonaldNews @TeamTrumpAZ @realDonaldTrump Amen!",0
".@msnbc warns: @realDonaldTrump ushering in era of 'rage vote,' 'fringe candidates' around the world https://t.co/g2pfZx487m You cant vet",0
"@realDonaldTrump get rid of this guy! He will only bring Our Nation down w/ his ideas, plus it will send a strong m… https://t.co/We4SuqdnY5",0
"@realDonaldTrump Mr. President-elect, What a shame sworn government officials would choose federal arrest by non-compliance w/Title 8 USC.",-1
"@DiamondandSilk @realDonaldTrump Exactly <ed><U+00A0><U+00BD><ed><U+00B6><U+0092><ed><U+00A0><U+00BD><ed><U+00B6><U+0092>",0
"RT @DeborahRogan: @realDonaldTrump @PrisonPlanet https://t.co/C7NXcVApH1",0
"@Muddshark @EJDionne @realDonaldTrump Do you understand why we have an electoral college and why it is intrical to our #Republic?",0
"@patrickc @_tomhead @realDonaldTrump @nytimes So true, so true",0
"@realDonaldTrump Congratulations on winning. 
 We need a ban on Pakistanis &amp;  Emiratis.  @JuneauEmpire @CatoEvents @ACLUofMichigan @The_AFM",2
"@Muddshark @EJDionne @realDonaldTrump You may have a point, but you have also used that point as a deflection.",-1
"@IRSnews #IRS  #AG #patriots @Outnumbered OUT# @realDonaldTrump  Take Note <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/s0Ejfiwsji",0
"@USAinUAE  @CIA it's good you've got a welcome mat for Gulf Arabs. Stop expecting me to do that.  @realDonaldTrump @Don_Bigotes",3
"RT @JimPowersjpp: @davidiansimpso3 @realDonaldTrump @infidel_murdoc @Non_MSM_News @gatewaypundit @DonWulfy718 @DarrahValentine @DanScavino…",0
"NO FEAR- NO WORRIES @realDonaldTrump  IS OUR POTUS NOW.FINALLY A GREAT MAN IN OFFICE WHO WILL KEEP HIS PROMISES https://t.co/yOqGaaRBdm",0
"@realDonaldTrump enraged the media last night- because he had dinner! Get used to it- he doesn't report to the media- never will",-1
"@sandraclunie @DFens14 @corneliselander @kurteichenwald @realDonaldTrump Please donate to the ACLU.",0
"@lynn_weiser @Merecedes19 @realDonaldTrump what a doll!",0
"@Marion_M_Le_Pen @AriMelber @realDonaldTrump @LCI  Don't know why Trump keeps attracting all these bigots.  Something about his message??",1
"@realDonaldTrump put Vince McMahon or Eric Bischoff on your cabinet. I'd be excited about that!",1
"@NYCMayor  letting us know he TOLD our PEOTUS @realDonaldTrump that NY will protect illegal imm. because we're a nation of immigrants...",0
"@realDonaldTrump don't buckle Mr President. Mayor De blasio is wrong. Illegal is illegal",-4
"Dear @realDonaldTrump 

Step 1: Climb Trump Tower
Step 2: Jump Off
Step 3: See if Pence can catch you
Step 4: Fuck off, forever

#NeverTrump",-1
"@joshtpm @TPM And @realDonaldTrump can't nominate SC justices in his 4th and 8th year! I love that new rule!",2
"@realDonaldTrump #bullshit",-1
"@realDonaldTrump @nytimes Russia China North Korea... just to name a few",3
"RT @smilinganyway: #recall #deBlasio Embarrassed he protects criminals and #illegals instead of NY. @realDonaldTrump #nypd &amp;  New Yorkers d…",1
"#deBlasio not dealing with #NY traffic problems and #protestors #HowSad #Recall deBlasio  @realDonaldTrump",-2
"#deBlasio could care less about #Tyffany and #Gucci #Nice #OpenTheStreets #ccot @realDonaldTrump",1
"@foxnews @realdonaldtrump Trump is unique in that he has freedom respecting citizens bonding against him and his philosophy.  #onesickman",2
"@mcuban @realDonaldTrump  how to build the perfect White House. Bring in mathematicians, scientists, economists with no political agendas.",3
"#recall #deBlasio Embarrassed he protects criminals and #illegals instead of NY. @realDonaldTrump #nypd &amp;  New Yorkers deserve better",4
"@FoxNews @realDonaldTrump Starting cutting their Federal aid.",0
"Skip the criminal mayors Count on @Sheriff's and #DefundSanctuaryCities @SheriffClarke #SheriffJoeArpaio @GOP @realDonaldTrump",-1
"@ACLU as well as the  4th &amp; 8th Amendment, 1948 UDHR, 1966 ICCPR, State Const. , possibly the Privacy Act of 1974  @realDonaldTrump @VP",1
"@AnthonyMKreis @realDonaldTrump @nytimes #GetOverIt https://t.co/RumU0aqKK2",0
"@ChicagoPhotoSho @realDonaldTrump @nytimes I'm happy we've survived with classified information @HillaryClinton pos… https://t.co/6ruNvQJ0KM",1
"The rest of us are trying so hard. Does this mean it's ok to say ""Racist, misogynist, hate &amp; fear monger… https://t.co/rcYi0CDvdl",-4
"@realDonaldTrump @nytimes Don't forget @CNN too. Remember this ""reporting"" https://t.co/6Cl6nEW0In",0
"@TalexanderSteff @politico @realDonaldTrump or maybe a tattoo on the wrist?",0
"@realDonaldTrump @LadiesForTrump @nytimes i am loving this takedown of stupid new york times.... boycott all MSM",0
"@DerrSchnerr @realDonaldTrump @MSNBC I'm sure he's not, but he has to refute it, cuz they obviously are going to keep trying to misrepresent",-4
"@realDonaldTrump your never gonna make it dor a president",0
"@JohnKStahlUSA @USAHipster @realDonaldTrump",0
"@realDonaldTrump @nytimes you are the fool and you conned a lot of fools. Sad day for American values",-2
"I NEED LOTION ASAP @REALDONALDTRUMP https://t.co/goDA42t0DG",0
"@LordBlessU @CBSNews @realDonaldTrump love how facts always cause these people to block. Ignorant trumpkin",0
"@realDonaldTrump President Elect, I'm sure you are aware that @MSNBC is still insisting...https://t.co/wbdktdFGzs",0
"@LordBlessU @CBSNews @realDonaldTrump lol noooo I don't think you did idiot",-3
"@ramzpaul @realDonaldTrump I think it would be a good fit.",1
"@Snowden You really think @realDonaldTrump is the ultimate of evil?  His voters are petitioning him for your asylum.  HRC is a bigger threat",0
"@MSNBC Have you asked @realDonaldTrump about this directly, because everytime you say he has, he says he hasn't, lol!",0
"@realDonaldTrump Your over-justifications are exhausting. Do something productive. #NYTimes #notmypresident",1
"@realDonaldTrump @nytimes https://t.co/pYSI1kOOi2",0
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@SpecialKMB1969 @ClassyLady4DJT @TheTrumpLady @RiggsReport @realDonaldTrump that was his way of politely flipping you off. Very transparent.",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@LordBlessU @CBSNews @realDonaldTrump try again... 
https://t.co/iyXYqrUtAx",0
"RT @henery8th: IF ANYTHING HAPPENS TO @realDonaldTrump SO SHALL YE REAP !!!!!! https://t.co/VmpRy0kT7S",0
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"RT @Moondizog: @realDonaldTrump The @nytimes is just bitter they suck at election predictions and reporting.",-1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@LordBlessU @CBSNews @realDonaldTrump lost the popular vote by a million. Sorry. Enjoy your dayb",1
"RT @jodiford1976: @PfeifferGeri @realDonaldTrump @AmericasTaken @MELANIATRUMP 
I pray you investigate this",0
"@realDonaldTrump i am not a yes man but I could help you in transition period",-1
"@DanScavino @realDonaldTrump you should have all your friends visit Trump Tower every day for lunch,  dinner, to confuse #TheObnoxiousPress",0
"@realDonaldTrump Just wanted to say how thankful you will be our new President!  Congratulations from a happy voter!",5
"Should the government have a power? Would you give that power to @HillaryClinton or @realDonaldTrump if not yes to both then it's NO",-1
"@Bikers4Trump @realDonaldTrump The old actors are the best of all. They don't make 'em the same anymore!",1
"@realDonaldTrump @nytimes I don't think anyone intelligent listens to the MSM anymore.  They lied about you before!",0
"Repealing/replacing #Obamacare just a #campaign spiel @AmandiOnAir ..@realDonaldTrump couldn't say ""add some fixes"" too detrimental",1
"@realDonaldTrump keep on calling these liberal news outlets out should of been done long ago glad to see someone with ball's.",1
"IF ANYTHING HAPPENS TO @realDonaldTrump SO SHALL YE REAP !!!!!! https://t.co/VmpRy0kT7S",0
"@StopTrumpBigly @realDonaldTrump : LOL! Awesome :D",1
"@FoxNews where were you when Bill met on the plane...Hills gets away with MURDER=you turn a blind eye, now you're mad @realDonaldTrump",-2
"RT @terrywhitneyMI: Given the globalist &amp; the #leftwing crazies  I fear for the safety of our president elect @realDonaldTrump https://t.co…",-1
"#NYT should just close it's doors. MT @realDonaldTrump not trying 2get ""toplevel securityclearance"" 4children...typically false news story.",-1
"@GreenLeafPub @realDonaldTrump @nytimes  In the crystal ball I see an Amway sales book and, what's that, a baitshop somewhere in BFE?",0
"Too bad @realDonaldTrump loves Putin so much. https://t.co/iVthgjDQFB",1
"Heroin addiction is up, people are dying: Why is a drug that could cure it still illegal?-@realDonaldTrump please! https://t.co/2rn4dUJqyg",0
"@BestOfRaps @realDonaldTrump wrong. We picked him. Satan wants Hillary the betrayer",-4
"@realDonaldTrump #POTUS ok so all eyes on you.... But you know better, you have lawyers and background in business… https://t.co/hbDcoGhXDT",2
"The FDA Now Officially Belongs to Big Pharma | Alternet-@realDonaldTrump PLEASE do something! Get him out! https://t.co/0O06AbGuZT",1
"@realDonaldTrump The @nytimes is just bitter they suck at election predictions and reporting.",-1
"RT @jaseif56: What a tub! @realDonaldTrump gotta let this choice fade. You know, act like you never did it in the first place! Come on man!…",2
"@realDonaldTrump are you STILL going on about the Times? Aren't your tiny little carrot thumbs tired?",-2
"@wanderinghell @realDonaldTrump",0
"@realDonaldTrump @mike_pence #MichiganMatters https://t.co/YEXlxoyF9a",0
"@KrisParonto @realDonaldTrump Agree!  Trump has a way of making weasels poke their heads out for us to see!",1
"@SenWarren @SarahKSilverman @realDonaldTrump https://t.co/iDWXzsscKL",0
"RT @NRA2ndAmendment: PLEASE JOIN THE WINNING TEAM. The NRA was the only group that stood by Pres-elect @realDonaldTrump from the beginning.…",1
"PLEASE JOIN THE WINNING TEAM. The NRA was the only group that stood by Pres-elect @realDonaldTrump from the beginni… https://t.co/raTZkS3h8C",1
"RT @jaseif56: What a tub! @realDonaldTrump gotta let this choice fade. You know, act like you never did it in the first place! Come on man!…",2
"@realDonaldTrump CONGRATULATIONS!  Please take care with all of the death threats against you out there.",-1
"What a tub! @realDonaldTrump gotta let this choice fade. You know, act like you never did it in the first place! Co… https://t.co/GlqIdHAFwK",2
"@realDonaldTrump 

Considering how often you lie (24/7/365 +leap day) you're terrible at it.
#TrumpLies
#NeverTrump",-2
"@chaos_4ever @PoliticsToday_ @realDonaldTrump the blue represents the Democratic Party. Areas they won in.",1
"@realDonaldTrump @nytimes 

You're human garbage.

Signed,
The World
#NeverTrump",0
"@realDonaldTrump @cher cher where do you get your info....go trump finally someone with balls to get shit done",-2
"@evansiegfried @InsideCityHall @BilldeBlasio @realDonaldTrump Doesn't surprise me at all. Trump wants to be accepted by all of NYC.",1
"@realDonaldTrump You must shut down partisan news outlets promoting lies and stirring up demonstrations.",-3
"@megynkelly @realDonaldTrump Short answer: Absolutely!",0
"@kkennedy38 @DineshDSouza @realDonaldTrump @HillarysAmerica  The Clinton Foundation!  The Clinton Foundation!",0
"@realDonaldTrump https://t.co/l5IjyHQ9M0 dare you go out to eat with your family? U again miffed the press! Proud 2 call you my PRESIDENT!",1
"@patrioticpepe @realDonaldTrump I bet you've never served in the military. Like dumbass Trump.",0
"@SarahHuckabee @LindaSuhler @realDonaldTrump  He was too busy schmoozing with the likes of Oprah and that crowd.",1
"@realDonaldTrump the case for Trump to Pardon Wikileaks. Must see. Pres. TRUMP! Julian Assange should be pardoned.   https://t.co/0mrlFIKRgq",3
"@realDonaldTrump kys",0
"@DonaldTrump_Rev @EjHirschberger @DanScavino @realDonaldTrump @Reince @GOP @BreitbartNews @BreitbartVideo @DRUDGE_REPORT  WINNING TEAM <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",1
"RT @rsuitor118: @Judgenap @realDonaldTrump Judge, we hope that DJT has a great job for you.  U r a brilliant man, honest, and full of integ…",4
"@Judgenap @realDonaldTrump Judge, we hope that DJT has a great job for you.  U r a brilliant man, honest, and full of integrity; &amp; Italian<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",4
"@CBSNews whatever schumer is good friends with @realDonaldTrump ... who is he kidding?",1
"@KGBVeteran @SelfGriswold @realDonaldTrump @nytimes I'm sure he let them know that there's a new sheriff in town.SA is testing Trump already",2
"Given the globalist &amp; the #leftwing crazies  I fear for the safety of our president elect @realDonaldTrump https://t.co/AXZHbpxJlY",-1
"@CNBCnow @Alyssa_Milano @realDonaldTrump so?",0
"@StephenBannon @Reince love to see @RonPaul have a cabinet position with President @realDonaldTrump administration.",1
"@charlescwcooke @seanmdav @washingtonpost @RandPaul &amp; @realDonaldTrump should talk. @mike_pence",0
"@realDonaldTrump @nytimes Don...steer the fucking car. You are the President elect now. No tweeting and driving. Too much to ask?",-1
"@davidaxelrod @RepChrisCollins @realDonaldTrump or maybe read a book?",0
"@FoxNews @realDonaldTrump do you blame Donald Trump The New York time is a sleaze paper look who works there Charles blow which is a racist",0
"@realDonaldTrump @nytimes OMG! Stop it! Take away his twitter!",0
"@NeilTurner_ @xyzzy73 @realDonaldTrump the chalkening lives.",0
"@charlescwcooke @seanmdav @washingtonpost -RG &amp; Bolton aren't diplomats but Iraq/Iran hawks. @realDonaldTrump should look elsewhere for SOS.",-1
"@realDonaldTrump  66,000 immigrants spread across OUR Armed Forces. You fought not to fight. Who should be deported now? #Notmycommander",-1
"Politics &amp; policies aside, the choosing of what media covers you is not who we are. Please keep intact the 4th esta… https://t.co/gDgqm3ssQP",-1
"RT @DeanDesign101: Before the campaign began everyone knew the rules, right? 

So @realDonaldTrump played exactly by the rules.
Didn't chea…",1
"@realDonaldTrump i need work horribly to support my son and i, transitioning cant happen any faster, pressure is at its highest with ins.",3
"@realDonaldTrump @nytimes @CoachKrause1 Mr. Trump, are you still in favor of term limits?",1
"@realDonaldTrump voters are just citizen voters.

@HillaryClinton voters are Blacks, Whites, rich, poor, Hispanic, Muslim, male, female etc",1
"@realDonaldTrump good morning Mr President. 
USMC
Grand River Band Of Ottawa Indians",1
