"text","score"
"@peterdaou @realDonaldTrump I want this horrendously bad political movie nightmare to be over please.",-4
"@realDonaldTrump 
Trump huddles with aides amid tales of turmoil https://t.co/vWygRhCKmP via @USATODAY",0
"@Nigel_Farage YOU are a GREAT LEADER for the UK! NOW, the USA has a GREAT LEADER, President-Elect @realDonaldTrump! Excited for 1/20/2017!!",3
"Another weak cover-up of the truth by @realDonaldTrump. @CBSNews reports transition is ""stalled...scrambling...on pause"" Sad!",-2
"@realDonaldTrump Don't lie. We know it's a dog fight! Leaks abound! @CNNPolitics",-1
"@realDonaldTrump @megynkelly  One and Two star reviews.  Bummer. https://t.co/0Mqct5yPky",0
"@baseballcrank @realDonaldTrump Is he saying don't believe leaks?",-1
"@realDonaldTrump No mandate for you boy.. She has more than 1 million votes over you..! https://t.co/zpmcJ0oBGF @CNNPolitics @AC360 @maddow",-1
"@realDonaldTrump @datagoodies ... how many shit stains will follow the piece of shit to the White House",-6
"@realDonaldTrump We want to know!  Don't back off on HRC, she tried to take this country down.  We voted for you to put an end to her crimes",-1
"RT @SCUBAVeteran: @realDonaldTrump
That means that the media doesn't have a clue about anything!",0
"@realDonaldTrump you have been right so far and will always have my support. We know your listening to the American people.",2
"RT @raybyers1: @realDonaldTrump @CNN Not true Mr. trump only one polling place in Utah, not across the Country. Do not post if you cannot t…",-2
"RT @raybyers1: @realDonaldTrump @CNN Utah only, not across the Country, get it right!",0
"RT @raybyers1: @realDonaldTrump By. It electing Donald J. Trump",1
"@realDonaldTrump great job Mr President",1
"@colbysharp @realDonaldTrump @mike_pence <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> to the first statement, <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> for the people showing love!",2
"@realDonaldTrump
@DanScavino 
@kupajo322
@KellyannePolls
@TheCoffeeHeaven
@TeamTrump https://t.co/9TtVPYV1Un",0
"@realDonaldTrump the finalists?! this is not the apprentice! ha",-1
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@realDonaldTrump
That means that the media doesn't have a clue about anything!",0
"@realDonaldTrump make America brown again",0
"@realDonaldTrump Still hurting Hillary got more votes? If you don't get impeached, you may live it down, Donnie.",-1
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@realDonaldTrump I am trying to settle an argument between friends. Do you order your steak well done? #meat #POTUSTrump",1
"@FoxNews @realDonaldTrump face it she lost get over it and get a job",-2
"@JenniferJJacobs @juliannagoldman @realDonaldTrump @WhiteHouse @CBSEveningNews where is the misinformation coming from. CNN eluded to this.",0
"@realDonaldTrump                  Fritz Springmeier and Kent Hovind. There driven like You 
      Mr. President.",1
"@realDonaldTrump Sure, only when it serves you! You said, ""The electoral college is a disaster for a democracy,' """,-1
"That @realDonaldTrump could so easily be manipulated with flattery &amp; he will be our 45th President is frightening  https://t.co/A3KYW6nRf6",-1
"@SenatorBoxer @realDonaldTrump  the candidate with the most votes did win",1
"@megynkelly @realDonaldTrump All city's with the highest crime rate and people on welfare. Not shocking!",-3
"@ChrisEvans @realDonaldTrump YES CHRIS GET HIM THROW YOUR SJIELD TOO",0
"@megynkelly @realDonaldTrump if they let the illegal aliens go their voter base will be gone <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",-1
"@realDonaldTrump oh https://t.co/kKCLmgYWqk",0
"@seanspicer @ChrisCuomo @realDonaldTrump @dcbigjohn @ABC Reported staffer asked &amp; now no longer with transition team.",0
"@realDonaldTrump this should say president trump",1
"@SenSanders @realDonaldTrump @WhiteHouse @iamjohnoliver  how is security clearance for family different from industrial espionage?",0
"Uh @RachelMaddowSho U warn your few viewers against falling into a funk, but open with a mind numbing rant against @realDonaldTrump #Funk",-2
"@brianstelter @RiggsReport @realDonaldTrump awwwee 2 bad

I'm sure U even not being there won't stop U writing a negative article about it <ed><U+00A0><U+00BD><ed><U+00B1><U+008E>",-2
"RT @dakotapastor: Our relationship with Mother England is back on track. @realDonaldTrump @Nigel_Farage #England #America https://t.co/hfEh…",0
"#DefundSanctuaryCities @realDonaldTrump @GOP #ICE #ILLEGALisILLEGAL #SelfDeport remove carrots",0
"@megynkelly @realDonaldTrump bad segment you got to coordinate better among your guest. You let the mayor spout bs.",2
"@FoxNews @megynkelly @realDonaldTrump Thousands of mayors in USA, maybe 5 anti-american despots demonstrating their low IQ and immorality",-1
"Remember, @realDonaldTrump fans:

The #MAGA hats turn red when you think of gay sex. Be sure to notice those red hats now!

#NotMyPresident",0
"@weyerparker @realDonaldTrump so true!",0
"@onetoughnerd but @realDonaldTrump wants to kill trade with China!",-1
"RT @z_wiegand17: @realDonaldTrump Donald Trump for president 2016",1
"@brianstelter @RiggsReport @realDonaldTrump After how #MSLM treated #PresidentElectTrump he should ban press pool altogether!",0
"From /r/the_donald - New nicknames: Diplomatic Donald (Diplo D for short), The Impeccable D, Double D? @realDonaldTrump",3
"@MakeAmericaGre4 @realDonaldTrump your python script is broken, since this has nothing to do with #BlackAmericaPBS, fyi",-2
"@realDonaldTrump @mike_pence Please https://t.co/5k3epDjLOe",0
"@megynkelly @realDonaldTrump keep up the hype and the crap.",-2
"RT @fawazfahed7: @Alwaleed_Talal 
 
@realDonaldTrump 
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/Jx5tSUaAK3",0
"@GemMar333 @realDonaldTrump @FBI @SecretService @TruthFeedNews CIA NEEDS TO ARREST HIM IMMEDIATELY! IF I OR YOU SAID THIS THEYD HAVE .",0
"@realDonaldTrump hey Donald what's your favorite anime? 8================D~~~~~~~",1
"@aruburekuto @concernedpar3nt @realDonaldTrump @wordpressdotcom  HE DOES NOT CARE!! Please- wake up!",-1
"@realDonaldTrump is going 2 do what he wants. He has for the last 15 months, no reason 2 change now. https://t.co/oUtLt6OYp5",0
"@AJDelgado13 @gatewaypundit No he doesn't -We need it. @realDonaldTrump knows he has to honor his commitments to his base.",1
"RT @JimmyK_23: @RealAlexJones looking forward to President @realDonaldTrump appearing on your show again shortly! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #PresidentTrump #MAGA",0
"@RiggsReport @realDonaldTrump That's 21 Club by the way",0
"It's better that @realDonaldTrump Supporters don't drink Pepsi Poison anyway.  Let the liberals drink it.  Drink wa… https://t.co/KfqklPaaJb",2
"@AnonymousRednek they are bums,  disrespect @realdonaldtrump, this country, our values - never",-1
"RT @Vikki2326: @Tamaraw68415067 @courtchauncey @politicofl @marcorubio @realDonaldTrump  Marco is amazing. TY FL giving USA a Senator to wa…",3
"RT @kssturgis62: @GeraldoRivera NOT UNDOCUMENTED - NOT IMMIGRANTS - They R #Illegals. Yes, @realDonaldTrump is Talking about them #Violentp…",-3
"Winning support of &amp; persuading @DanielJHannan to #RightReason should be an ancillary goal of @realDonaldTrump ,… https://t.co/oM7jqVEEY9",2
"@RealAlexJones looking forward to President @realDonaldTrump appearing on your show again shortly! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #PresidentTrump #MAGA",0
"@RiggsReport @realDonaldTrump let me guess...  $10-$20 entrees w domestic beer specials daily???",0
"well we have D.J. Trump @YourEDM @realDonaldTrump https://t.co/mbaK50fCPw",2
"@realDonaldTrump @GeraldoRivera WE WANT THE TO GO AND CONW BACK LEGALLY WE HAVE THEM ON OUR FOODSTAMPS AND THEY RESELL THEM LOOK IT UP",0
"@GeraldoRivera @realDonaldTrump Listen Rivera you have no clue what Americans want We dont want illegals here they BROKE THE LAW STUPID",-2
"RT @cavedude101: @realDonaldTrump congratulations!! #MAGA",1
"@realDonaldTrump: Hoping you #stopcommoncore, &amp; appoint #EVERSforED. Best yet, let's just #StopFedEd!!",2
"@brianstelter @RiggsReport @realDonaldTrump Get used to it Brian",0
".@realDonaldTrump announces his transition team, now that Chris Christie is out. #TrumpStooges https://t.co/OzRuxOZac0",0
"@SenSanders @realDonaldTrump and you are never going to be president and shouldn't be a senator after sucking up to crooked Hillary",-1
"@larrywitness @hgarbow @GeraldoRivera @realDonaldTrump never been relevant",0
".@realDonaldTrump Would be awesome if you would consider #AlternativeNews rather than just the lying Main stream media in the #WhiteHouse.",1
"@realDonaldTrump @60Minutes https://t.co/LWypovZASL",0
"@realDonaldTrump , Mr.Trump my future President please end  all benefits like SSI to illegal aliens,it hurts the citizens that Need it ...",1
"RT @MaudSuicide: Hey @realDonaldTrump the only thing making America great is @SuicideGirls GIRLS OF ALL SHAPES AND SIZES! https://t.co/WSGw…",1
"@SenSanders @MAHAMOSA @realDonaldTrump get lost loon",-1
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@SenWarren @MAHAMOSA @realDonaldTrump YOU didn't help us do anything",1
"@SenWarren @MAHAMOSA @realDonaldTrump aww that's cute liz",1
"@realDonaldTrump says the idiot who wanted to sue if he didn't win. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",-3
"@realDonaldTrump Why?? #MichiganCPS #BringOurGirlsHome https://t.co/y9Rox8Mh4o",0
"@realDonaldTrump  please give Julian Assange amnesty!!! @JulianAssange_ https://t.co/kFwnNo6vls",0
"To think @realDonaldTrump became our president elect a week ago. Time flies when life is good<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #MakeAmericaGreatAgain #DonaldTrump",0
"Will a @realDonaldTrump White House follow the Cheney-Bush model or the Putin Russia model? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/RPUCjpXToe",3
"@thehill @realDonaldTrump President elect Trump I know you read your tweets forget this asshole Lindsey Graham <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> drain the swamp",-1
"@TheDemocrats @realDonaldTrump Column: Steve Bannon is a real danger in the White House https://t.co/QSUspBRGnR",0
"@TheDemocrats @realDonaldTrump Editorial: Trump’s right-hand man Stephen Bannon is bad news https://t.co/vf9pHuScwd",-1
"@TheDemocrats @realDonaldTrump Editorial: Trump’s disturbing choice to put the alt-right in the White House https://t.co/aEVuLJHXwf",-1
"#DumpBannon &gt;&gt; Editorial: ‘Turn On the Hate’: Steve Bannon at the White House<U+200B><U+200B> https://t.co/9uhNs01q2k @TheDemocrats @realDonaldTrump",0
"@GeraldoRivera NOT UNDOCUMENTED - NOT IMMIGRANTS - They R #Illegals. Yes, @realDonaldTrump is Talking about them #Violentprotestors",-3
"RT @MIGOP: There's no doubt that Michigan will cast 16 Electoral College votes for President-elect @realDonaldTrump &amp; Vice President-elect…",-2
"This should be of great concern to EVERYONE. Demand that @realDonaldTrump put his business organization in a blind… https://t.co/ERNIU0Bz2q",0
".@AlanTonelson and those he favors would likely be good additions to a @realDonaldTrump Administration.
@AnnCoulter… https://t.co/Bl8n2vsezc",2
"RT @DeanDesign101: Before the campaign began everyone knew the rules, right? 

So @realDonaldTrump played exactly by the rules.
Didn't chea…",1
"@TuckerCarlson @IngrahamAngle @realDonaldTrump @FoxNews she would be awesome.",1
"@GeraldoRivera Our Children are #Dreamers - These #Illegals R Not American kids, they R burning our Flag Carry #Mexicos. @realDonaldTrump",-2
"@BernieSanders: @realDonaldTrump already breaking campaign promise to... https://t.co/dCHOnRmOr8 by #BernieSanders via @c0nvey",0
"@BretBaier @realDonaldTrump   John Bolton would be my choice. Rudy would be a better Homeland Secy.",3
"@realDonaldTrump Help stop men dying too youngI'm supporting mental health and suicide preventionMy fundraising lin… https://t.co/nrimu4CzAx",1
"This is what comes from hiring a person who is wholly unqualified for a public service job as @realDonaldTrump is a… https://t.co/BEzqUlL9mJ",-1
"@realDonaldTrump OREILLY SHOULD TAKE DOWN MEGYN KELLY",-1
"@LouDobbs @realDonaldTrump 

HERE WE GO.... https://t.co/xDKxCISFES",0
"I hope @realDonaldTrump suffers from the most aggressive form of ass cancer nature can design. I hope he dies in agonizing pain. #FuckTrump",-4
"@FoxNews @seanhannity @jasoninthehouse Yes, Yes. Best thing I've heard since @realDonaldTrump was elected. https://t.co/qQwhmo6QmE",1
"@megynkelly @CNN @realDonaldTrump  To all my fellow Trump supporters we need to boycott this BOOK look how she treated Donald Trump",1
"@angelazinypsi @politicofl @marcorubio @realDonaldTrump <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>",0
"#stopcommoncore NO Moskowitz or Rhee! #EversforEd! @BretBaier @Reince @realDonaldTrump https://t.co/1RUknn503A",0
"@realDonaldTrump but you said in 2012 this way of electing people was wrong, why the backtrack??  Oh wait you won that's why....",-1
"RT @HarleyRiderHD: A president that actually does what he says #trumptrain @realDonaldTrump @Bikers4Trump @TrumpTrain09 #PresidentTrump @mi…",0
"@mike_pence @The_RGA @realDonaldTrump What does Make America Great Again even mean? <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",1
"@realDonaldTrump so glad that your going to protect us... Hope all is well with you and the Trump family .. Glad to be an American <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",6
"@realDonaldTrump Are you ever going to talk about how you're a massive hypocrite and are constantly contradicting yourself?",0
"#Math &amp; #facts are #stubborn esp in #healthreform as .@realDonaldTrump &amp; #Congress will soon find. #Americans expec… https://t.co/TYHsOiHgS2",-1
".14 Obama regs Trump could undo | TheHill https://t.co/yyTHn3Kk4Z #draintheswamp #VapingSavingLives #ABillionLives… https://t.co/2Ktj9GncV6",0
"@stevedrees @realDonaldTrump No, he's real, man. See his Twitter handle?",1
"@xmissobscenex @realDonaldTrump that and Ohio just fucking sucks.",-1
"@realDonaldTrump DON'T take the Mom vote for granted! #stopcommoncore - #BillEvers 4 Ed Sec. NOT Rhee/Moskowitz  #PresidentTrump",0
"@realDonaldTrump I love you <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",1
"@realDonaldTrump I truly hope there is NO Washington Establishment, Bush Administration, Goldman Sachs @tedcruz in the administration.",1
"RT @TC_HATES_BOATS: @megynkelly gee, you were the headliner on @NBCNightlyNews trashing the President elect @realDonaldTrump you're #pathet…",0
"@SenSanders @realDonaldTrump you did go silently. you lost in a rigged primary and basically rolled over afterwards. You're a loser.",-4
"@megynkelly gee, you were the headliner on @NBCNightlyNews trashing the President elect @realDonaldTrump you're #pathetic",-1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"@PiffleRMe @realDonaldTrump They still don't in an electoral college, since they normally vote Red. They will only matter if they swing.",1
"RT @daeshesoftruth: @TrumpSuperPAC @VioletteJane9 @MSNBC @realDonaldTrump No one has. It's Marxist rhetoric.",-1
"@DaisyDi27394213 @realDonaldTrump a big FYou to all those media idiots.
#PElectOTUS",1
"@realDonaldTrump hard for you to win in CA with so many die hard liberals.",-2
"@tonydokoupil @KatyTurNBC @CBSThisMorning @realDonaldTrump #nationalpopularvote by 2020. https://t.co/mpTpvfWUn3. 11 states already",0
"@BillyWayneDavis @realDonaldTrump I didn't realize @SenatorReid was a subtweeting FuckBoi.",0
"@realDonaldTrump         POTUS TRUMP PICKS HIS STRATEGIST, YEAH FOR BANNON !! GREAT CHOICE W/ @Reince I AM SO THRIL… https://t.co/iXIsB3cPSv",2
"@tonydokoupil @KatyTurNBC @CBSThisMorning @realDonaldTrump #nationalpopularvote What we do is neither democracy or original intention",0
"HA HA HA @megynkelly The RINO trump hater is on @NBCNightlyNews crying abt @realDonaldTrump what does THAT tell you about her?? #Loser #RINO",-1
"@ABC @FoxNews Do U suppose that @barackobama,in his ususal self-denial &amp; going 2 blame @realDonaldTrump. Ha protesting Obama",-2
"@docrocktex26 @LiberalMmama @FrankLuntz @YahooNews more like, I don't want to be associated with @realDonaldTrump",1
"@tonydokoupil @KatyTurNBC @CBSThisMorning @realDonaldTrump #nationalpopularvote Electoral college was designed to have the educated decide",1
"A president that actually does what he says #trumptrain @realDonaldTrump @Bikers4Trump @TrumpTrain09… https://t.co/45feGXndkE",0
"@GetReligion @ericmetaxas @realDonaldTrump dont excited yet. He probably wont do what we hope he will do.",2
"@realDonaldTrump you're pathetic",-1
"@realDonaldTrump https://t.co/76ZtF31Jxs",0
"@realDonaldTrump https://t.co/5vJQkdAhwr",0
"My political leanings aside, so far none of the @realDonaldTrump cabinet/ team announcements have made me feel good. Actually am scared.",-1
"@SenWarren @realDonaldTrump - You'd bitch about anyone he selected. Go away.",-3
"Come on, People!!
Raise your voices &amp; let @realDonaldTrump know that we won't accept the #ALTRight mentality. 

#ActorsForEquality
#LGBT",0
"@JenniferJJacobs @seanspicer @juliannagoldman @realDonaldTrump @WhiteHouse @CBSEveningNews Reeks of desperation! <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",-1
"RT @JessCortez01: @DailyCaller Great! I would like @tedcruz to work with @realDonaldTrump Lots of brain power!",3
"RT @emjayr1942: @jarmccoy @realDonaldTrump @ericbolling @NoelBittinger  Great 37 minute video....watch and feel great. Watch 2nd Verse of A…",2
"@AriFleischer @dylanlscott @BuzzFeedNews ...and never mind that @realDonaldTrump's family is Jewish... #stupidMSM",0
"@realDonaldTrump It needs adjusting so the cities can't dictate to the rest of the land how things will run. 1 EC vote per county is fair.",2
"@realDonaldTrump @DonaldJTrumpJr @EricTrump @IvankaTrump @MELANIATRUMP https://t.co/T8cpIUjOUJ",0
"@realDonaldTrump  Ha! Corrupt Donald is the loser! https://t.co/G0SmWuEbXE",-2
"If I ever see @realDonaldTrump and his ilk, I will do a Nazi salute.",1
"@DailyCaller Great! I would like @tedcruz to work with @realDonaldTrump Lots of brain power!",3
"@LesterHoltNBC u lying sack of liberal shit. @realDonaldTrump transition team isn't in turmoil. You'd think u lying media pricks would learn",-7
"@POTUS needs to pardon @HillaryClinton so @realDonaldTrump can concentrate on screwing up the country. https://t.co/tJ7vBQLKkg",1
"@realDonaldTrump How long before Trump's presidency implodes? Any thoughts would be appreciated.",1
"RT @stevegrubershow: Please listen to @stevegrubershow interview with @realdonaldtrump How will you vote? #election2016  https://t.co/mTjVX…",1
"@WapoCat @BernieSanders @realDonaldTrump @washingtonpost bernie sanders couldn't even be hillary clinton",0
"@Tamaraw68415067 @courtchauncey @politicofl @marcorubio @realDonaldTrump  Marco is amazing. TY FL giving USA a Senator to watch out for us.",3
"@Reince @GOP @PRyan Hope it works out, Ryan is wishy washy goes with who he thinks will win. @realDonaldTrump is a smart guy keep eye on him",4
"RT @newsman40213: Any way we can get @realDonaldTrump to nominate Tom Kirkman for Secretary of Housing and Urban Development? #DesignatedSu…",1
"L<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>L ....Sure. OK. As if @realDonaldTrump would hire an anti-Semitic as many in his family are Jewish! @CBSNews https://t.co/puo2Ial2lp",0
"RT @newsman40213: Any way we can get @realDonaldTrump to nominate Tom Kirkman for Secretary of Housing and Urban Development? #DesignatedSu…",1
"RT @newsman40213: Any way we can get @realDonaldTrump to nominate Tom Kirkman for Secretary of Housing and Urban Development? #DesignatedSu…",1
"@realDonaldTrump way to go with that Banon pick that'll pull us together, how about Dr. Mangele for Surgeon General hear he's prolife",0
"RT @Willabray5286: @pastormarkburns @realDonaldTrump  Thank you 4 your video today I enjoyed it so much I love the letter from the son who…",3
"@Dutchmazz @realDonaldTrump Thankyou <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>for being our<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>to your part of <ed><U+00A0><U+00BC><ed><U+00B7><U+00B1><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>!",0
"@realDonaldTrump",0
"@realdonaldtrump China remix
#election2016 
#dubstep https://t.co/3EIONB0guJ",1
"Any way we can get @realDonaldTrump to nominate Tom Kirkman for Secretary of Housing and Urban Development? #DesignatedSurvivor",1
"@realdonaldtrump 
#election2016 
#dubstep https://t.co/T2QYH8PvdF",0
"Hey @mike_pence? How's it feel that @realDonaldTrump backtracked on gay marriage. Your Evangelical following must l… https://t.co/9HpvcNuhOm",0
"So, if @realDonaldTrump can become president w/o any political background, does that mean I can be a dermatologist because I watch YouTube?",0
"@DailyCaller @realDonaldTrump said he needs to talk with him. Do stop #yellowpressing we already have enough of that from the MSM.",1
"@realdonaldtrump #election2016 https://t.co/hoOQDQRl4C",0
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"Just keeps getting better, huh, @realDonaldTrump , you puppet! https://t.co/it9UJlLhMS",3
"@realDonaldTrump  This is on you https://t.co/UWTW2qSKCS",0
"@realDonaldTrump and Gov Fat Fatty must go as well. Bad optics the Jew York Times would say!",-2
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"Simply appearing with Alex Jones should be grounds to disqualify @realDonaldTrump for president. https://t.co/E0dxE8wRp7",0
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"@SenWarren @SenSanders @realDonaldTrump who are you to talk you campaign for Hillary Clinton who was owned by Wall Street",0
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"@SenWarren @SenSanders @realDonaldTrump that's not true he said he would bring the best businessman he knew",0
"RT @DeborahRogan: @realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"@realDonaldTrump. And @FoxNews here's a story for you to do when your fresh out- which is often. https://t.co/LAfm7Zcr7V",1
"RT @jaseif56: Trump World! @realDonaldTrump look man, this Bannon guy has got to go! I can tell by the red nose he's a real boozer. Can't t…",3
"@Dmbsr312 @realDonaldTrump That's a landslide by any measure",0
"Neither Bolton nor RG should be appointed to the top/most important diplomatic post in the world: no more wars/arro… https://t.co/Php6I4Ox3i",2
"@killerbee805 @patrioticpepe @realDonaldTrump https://t.co/ao45yCD2An",0
"@realDonaldTrump Erin Burnett is hotter than Kelly. MK is too skinny! Real long fingers! Bail, dude. Peace Out",1
"RT @JessCortez01: @robbysoave @reason @mike_pence As a contributor to @realDonaldTrump Campaign I agree w/@RandPaul.These 2hawks aren't the…",0
"@robbysoave @reason @mike_pence As a contributor to @realDonaldTrump Campaign I agree w/@RandPaul.These 2hawks aren't the diplomats we need.",0
"@realDonaldTrump Bannon is an ugly drunk. I was his 15th sponsor. Vodka is his only master. Beware!",-2
"No question the Lord's <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>s were in the election results. @YoungDems4Trump @realDonaldTrump @HillaryClinton",0
"@realDonaldTrump Will you shut up already?!! You only won will help from Russia! @POTUS https://t.co/bYs3lODSdN",3
"@realDonaldTrump @mike_pence We really, really wanted Gary Sinise in your admin. https://t.co/GSRunGQjAb",0
"Trump World! @realDonaldTrump look man, this Bannon guy has got to go! I can tell by the red nose he's a real boozer. Can't trust a drunk!",3
"And I sent a letter to @realDonaldTrump raising my concerns about the insiders... https://t.co/RvRhKYVGnU by #SenWarren via @c0nvey",-1
"@SenWarren @SarahKSilverman @realDonaldTrump zzzzzzzzzzzzzzzzzzzzzzzzzz",0
"Well THIS is interesting. @realDonaldTrump https://t.co/CEqK9FFmnR",2
"@seanhannity love see @SebGorka in President @realDonaldTrump cabinet. He would bring great insight.",2
"@realDonaldTrump way to google electoral college. #NotMyPresident",0
"@LinseyDavis @realDonaldTrump yep, just like the Dems are doing only in reverse. Lol",2
"@realDonaldTrump Yah, right. Whatever suits you. Would be more presidential to say NOTHING!! Amateur!!
@jerweber",1
"@realDonaldTrump but you didn't and you would have lost even more biggly #unpopulardonald",-2
"@Snoopy_thats_me @realDonaldTrump @KellyannePolls @mike_pence @EricTrump I think Trey will serve us better right where he is draining...",3
"Ford CEO Fields: @realDonaldTrump's 35% tariff would hurt U.S. economy https://t.co/ezd9L7BitK @MichiganDems",-1
"@TheMurdochTimes @realDonaldTrump bombing the hell out of civilians in Aleppo",-1
"@Slate This is what zero experience brings us. @realDonaldTrump is totally unprepared for this job and should not have it. More to come!!!!!",-2
"@realDonaldTrump Should focus on the tax cuts for the m",0
"@realDonaldTrump shut the fuck up already",-3
"RT @daeshesoftruth: @Democrat_4Trump @wmleemert @realDonaldTrump #BoycottPepsi https://t.co/fpvYdaBFIg",0
"@Democrat_4Trump @wmleemert @realDonaldTrump #BoycottPepsi https://t.co/fpvYdaBFIg",0
"RT @PradaMD: @9a1e6c8a99984e2 @seanhannity @realDonaldTrump Imagine what these creeps will say if Obama said Putin is a good leader!",1
"You said it best @realDonaldTrump https://t.co/chLAjlqMRq",1
"@realDonaldTrump https://t.co/GF6Y1MBUW2",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@ThomTrue @SarahKSilverman @perlapell @realDonaldTrump Yes.",0
"@TrumpSuperPAC @VioletteJane9 @MSNBC @realDonaldTrump No one has. It's Marxist rhetoric.",-1
"@MarcRubin @SenWarren @realDonaldTrump good point.",1
"@realDonaldTrump Our founding fathers were geniuses for their time, then the liberals and leftists came in and ruined it.",-1
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@realDonaldTrump Thanks for saying this. Not only the that it brought victory, but that we are a United States, not always a United People",-2
"@EEmersonWhite Keep saying maybe people will really believe you.
@SenWarren @realDonaldTrump",0
"@SenWarren Seriously??? Who do you think funded Hillary's campaign???
You're an idiot.
 @realDonaldTrump",-3
"@DrDrew for Dept head of Health &amp; Human Services! cc: @realDonaldTrump @KellyannePolls @mike_pence #HHS… https://t.co/emXjt4TROj",1
"@Godndguns @realDonaldTrump @SpeakerRyan @SenateMajLdr @seanhannity  @oreillyfactor @FoxNews @RepTomEmmer  YES WE DEMAND IT!!",0
"Dear @POTUS, could you please tell @realDonaldTrump that the United States of America is not his new family business? Thanks.",1
"We can definitely expect @realDonaldTrump to support this bill, right? After all, in 2012 he was positive that the… https://t.co/OvMrouG02y",3
"@RealJamesWoods @yokoono @realDonaldTrump An American citizen? I'm sure she'd be happier somewhere else.",1
"@realDonaldTrump switches positions more than a jockey switches horses at Belmont Park. 4years ago he said Electoral College was a disaster.",-1
"Arabella, la nieta de @realDonaldTrump es el #vídeoviral del momento... En China ¿Por qué? https://t.co/NZHdHVD29o… https://t.co/B1sL38rJ3W",1
"American patriots, THANK YOU FOR VOTING @realDonaldTrump",1
"Retweet. @realDonaldTrump will you reverse this? https://t.co/kTXCZqdQMz",0
"#Bannon is bananas. Keep #racist fruit out of the White House. @realDonaldTrump",-1
"@shawnps00 @Bettyfinn007 @realDonaldTrump Haha! Damn. I'm going to Red Lobster and let that sink in.",-2
"@JACKSBACK100 @jonathanweisman @realDonaldTrump Who, me?! <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",0
"@shawnps00 @Bettyfinn007 @realDonaldTrump He's a prince!",0
